ParticipantID,Condition,Trial,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100
43.000000,0.000000,1.000000,1.135127,-6.275822,-9.179515,-11.059609,-0.885038,21.796745,32.794101,24.566816,6.075888,-4.277202,-9.576427,-16.979998,-6.717374,10.371341,-10.782550,-20.171366,0.421428,-3.249409,-7.904586,-5.609697,-7.365196,-9.439174,-13.745283,-5.292970,-13.358781,-21.314758,-20.546117,-14.633407,-12.905993,-9.876461,-12.037791,-26.173916,-8.970121,1.033741,-15.965383,-0.955428,18.060685,-5.628779,-4.615545,13.765112,-1.652108,-7.378709,4.770097,-2.809781,5.930004,14.563871,-12.773452,-13.102160,16.875741,0.954441,-8.103242,14.709512,7.084921,12.939590,15.501516,-9.581977,-13.927208,-12.077037,0.368419,-9.424161,-9.635068,13.400695,-3.923794,-17.152603,1.471879,0.371584,-23.130829,-28.921918,-7.546592,14.737774,5.293279,-10.907462,9.736814,16.186608,-8.608034,-4.845467,-0.500937,-9.179390,9.717069,14.907415,-8.473022,-27.383434,-27.211247,-5.698779,-16.435016,-14.753356,6.473495,-1.543731,-0.196979,0.218544,-5.288013,-13.521046,-12.920138,-15.634490,-11.424686,12.715634,25.227135,24.893313,16.249210,7.888906
43.000000,0.000000,2.000000,2.633899,23.847076,22.314211,8.739261,6.434991,11.596798,13.595365,-4.767602,-11.670204,-20.411682,-26.394470,-19.509427,-5.789499,10.581749,10.050597,-10.488665,-12.071909,2.548466,1.342014,20.168772,18.541973,-9.955252,-11.274773,-13.365522,-6.490643,15.888911,15.410578,4.202499,15.184819,29.163149,39.823457,34.886415,13.376302,17.405333,10.718174,3.416076,30.027476,43.776236,16.173765,-10.882403,-3.492275,-2.448746,-0.626210,26.930596,26.586948,5.814223,5.624310,2.614137,2.153988,21.265073,22.306989,-5.582430,-11.789940,13.014713,31.823619,35.526819,41.897858,52.897101,40.454800,24.553678,12.621236,1.828033,31.898669,58.240066,31.583050,18.543820,34.130383,12.835248,-20.187803,-20.606124,4.923975,21.194128,5.578095,-9.491430,4.413904,31.368961,33.101703,27.112532,37.835841,48.453670,52.603421,48.806647,46.526432,50.104908,57.532321,51.659605,36.243521,33.446139,38.042887,47.283122,46.738774,18.426426,-1.108443,3.347085,6.639518,3.523623,28.532960,52.622421,39.492212,24.207731
43.000000,0.000000,3.000000,-9.645755,-0.534218,-10.205446,-20.390013,-12.891874,6.855414,11.696493,-10.055806,-10.325737,3.905712,16.756210,22.579088,7.696086,1.419737,8.950703,-1.697204,-9.598231,-18.558698,-18.633644,-16.276266,-3.981002,15.890388,18.689889,16.968300,5.435652,2.012919,7.426222,-1.553433,12.339268,15.976022,-2.384234,6.199626,31.914846,32.190720,8.296756,-5.576544,19.924652,40.602537,31.435952,13.514078,7.552177,12.340380,19.794734,32.180016,18.991975,25.031312,46.535520,23.358669,23.482170,25.390860,12.664071,28.336933,23.313728,-1.617532,-0.159275,18.528467,31.107045,14.580043,-11.254371,3.660464,26.313085,24.603104,29.716859,41.500900,34.584375,23.732011,15.259815,15.737660,31.241684,32.733204,16.591828,5.068615,1.307715,15.769425,31.247582,30.501802,13.707974,-16.812214,-17.577084,6.162900,-1.080267,-11.444355,-1.776493,-12.652906,-1.761529,11.716235,8.583557,0.980447,5.403361,5.690765,-15.502849,-4.391716,19.696997,16.413163,2.894141,0.986043,0.062725,-10.592030,-10.562347,-16.131338
43.000000,0.000000,4.000000,5.052445,10.354379,-3.003592,-6.737652,-1.535675,-4.015236,-4.362672,-10.527235,-4.713793,-8.147039,-17.642798,-4.778205,11.353444,13.056593,15.326597,11.608390,-0.272078,-2.879673,-1.125287,-3.771197,-5.200857,-5.502487,-4.720464,-2.853903,-4.306089,-10.598686,-8.145610,-6.334363,-4.007571,4.584103,18.990104,26.919784,29.439436,41.813587,42.461418,40.366585,31.953989,11.486258,5.607208,14.532148,9.500867,0.934202,3.704620,15.316040,33.708302,25.947454,23.646884,32.321785,36.758724,21.970701,7.985745,7.483146,7.326403,10.708314,11.239179,13.553294,20.636208,22.633493,19.098507,25.365960,22.937455,12.389205,11.476635,16.182640,21.265883,13.073470,11.215162,11.934990,1.740084,-0.756922,10.066513,3.546788,-2.833251,11.341933,16.767540,14.484382,14.822810,16.857806,13.910945,18.954004,32.835388,35.213922,12.128704,-5.250167,10.274402,20.195169,8.272570,0.369414,5.756955,9.837926,8.457414,10.960530,6.685625,0.518406,7.731530,9.697571,-0.860947,-0.626823,3.442470,1.250000
43.000000,0.000000,5.000000,15.953483,12.318529,-23.882961,-28.385815,-1.789478,15.905744,1.589252,-7.259243,11.894022,11.901577,13.608046,17.205246,-6.164405,-17.946497,-8.311418,-3.912860,2.765198,0.750965,1.300966,7.319685,4.193961,-3.166742,-3.275488,2.704473,-6.736065,-8.533637,-0.738962,-3.737358,-0.473198,4.749158,0.727720,-0.484574,-0.950585,5.546413,8.701612,13.563642,26.785978,16.430830,6.441290,35.184526,48.445240,34.108579,28.122231,29.126726,7.716917,-6.930939,9.626785,8.860556,-16.403857,-9.127188,18.794330,17.018349,-3.972991,-2.316181,26.282771,42.226050,17.884572,7.946909,30.658763,24.743217,6.458757,24.785209,46.168527,31.215917,27.020735,24.936208,-0.473422,-20.805149,-30.585709,-18.255915,-3.405385,-3.939314,-11.336114,-12.796067,-9.540734,7.064955,5.073606,-9.136391,16.113657,35.974567,5.723952,-7.063443,25.449081,30.593716,3.233771,2.135608,11.415441,13.073995,11.771726,8.935310,7.242256,5.371131,8.328397,4.845558,-2.047972,8.516665,10.085045,4.119865,-13.151622,-10.726496
43.000000,0.000000,6.000000,4.273177,12.574648,18.639290,16.542825,13.490240,11.472200,6.032928,-0.989429,-2.934140,-6.625942,-7.177805,-8.189273,-15.919415,-16.841930,-11.354255,-4.924342,-7.945051,-9.133326,-4.848670,-8.512262,-5.725522,7.059986,-7.239820,-28.715458,-12.505166,5.352384,2.432178,-10.127893,-19.585614,-6.481785,9.029509,4.857199,4.625311,6.839266,4.243751,7.150898,10.759970,16.332160,18.856010,21.014476,32.437471,35.772465,24.206664,17.984187,13.653027,4.823535,-0.291443,0.256129,3.884405,11.559746,11.016702,-1.670636,-2.658145,19.040977,18.135043,0.916887,-0.294972,-3.309825,-9.699350,-7.103589,-4.843011,-5.077051,1.212609,3.689946,1.141066,-2.426559,1.783629,9.889055,7.133943,6.455248,14.811672,13.473638,9.127671,16.273223,8.174680,-2.693011,-6.729437,-3.268068,5.475724,6.803774,2.087669,-3.797857,2.501107,17.947884,8.263663,6.388492,18.387488,23.883128,20.672209,16.752815,12.316852,2.876223,-1.794410,-1.043043,-7.471546,4.311187,32.811245,15.692032,10.166257,32.944370
43.000000,0.000000,7.000000,9.307820,3.234980,2.861817,-0.088843,1.246503,2.698706,0.150921,-0.610929,2.516728,2.696880,0.911641,6.873685,2.246369,-8.560652,-13.772789,-7.822121,0.564827,-0.084436,-13.227030,-9.837001,-5.559446,-11.763911,3.384222,19.897291,19.253749,10.966716,7.092530,11.943361,15.242101,10.283724,7.726425,17.894584,24.137072,19.443243,23.580280,31.512849,25.476613,26.399878,23.356783,23.488493,22.666858,14.428945,15.224412,18.480381,25.243461,39.660270,45.639754,46.954204,59.965245,63.248304,50.262439,43.649102,45.766904,33.251761,25.495059,30.694931,27.743964,19.273646,13.868092,14.963146,22.029789,33.426428,30.809127,16.198757,21.280849,29.120662,17.889290,18.811251,31.065405,38.812307,27.322806,22.646982,32.844843,30.258261,26.573707,20.496814,12.621578,19.378608,26.519906,31.469419,34.900161,35.008529,29.606572,23.141697,24.157147,26.876881,26.101122,33.540430,44.950972,43.390050,36.969901,26.189112,28.142770,35.588828,28.683967,29.047062,25.820738,14.907171,19.634775,22.341663
43.000000,0.000000,8.000000,-13.064591,-10.473760,-9.797158,-5.362682,-11.777794,-9.892934,1.680291,-2.512838,-9.875077,-2.292046,-3.941716,-8.463474,12.345730,26.812395,15.895810,11.717782,14.053909,0.332518,2.294308,9.531275,5.331199,6.829587,1.893704,2.402535,12.908738,9.110973,12.595635,15.850617,5.206181,4.817940,9.536356,8.071580,11.822960,21.804647,16.659221,16.784926,20.905379,11.464060,9.958360,25.003342,19.072276,-0.179510,6.756984,23.744052,27.657174,26.990473,24.360574,24.093114,30.311102,27.775633,12.060575,2.078034,3.731286,0.655209,1.362189,-1.927287,-1.015719,3.973449,-5.572584,0.400955,12.142821,11.306082,9.981460,6.019814,-0.905425,0.507550,11.356370,14.138572,16.684169,27.019186,22.471115,7.879338,4.132769,8.356823,5.559997,0.694905,-1.437419,-4.949618,-7.524886,-0.029469,-0.352326,2.026346,13.311498,7.336387,-3.106479,-1.252296,-3.068759,-4.721139,-1.845426,-2.087923,0.571847,12.646442,9.579912,0.184721,-1.643649,-4.228354,-12.317660,-13.634529,-10.131262,-14.209545
43.000000,0.000000,9.000000,5.565707,6.845678,12.785677,7.984718,-0.425748,-2.553727,-4.284728,-4.978127,-3.550040,-6.633754,-8.751283,-3.480151,3.773651,1.524699,-6.167827,-1.658135,7.617581,2.755571,-0.025147,21.304121,29.793076,18.267091,15.007271,13.584591,16.070552,15.945205,9.432340,6.251332,5.327522,7.662935,14.124524,24.263799,25.766775,27.772160,36.511402,37.039078,27.991099,17.487933,19.643287,24.156855,17.984708,16.281853,15.943652,24.037499,22.348261,11.582657,14.720824,18.985553,13.004018,10.192094,14.937601,17.600873,11.546582,-1.410817,1.729591,22.569932,26.375588,18.320797,21.722144,18.850978,15.004910,21.037649,14.303531,12.029152,21.101625,16.862986,2.418294,9.611064,19.118904,15.486375,14.530633,15.191747,20.335236,25.428236,20.533791,6.252323,-1.462261,-2.380093,2.510627,7.644619,3.022907,-1.771520,-3.484896,-9.714745,-12.361457,-8.056055,-6.128180,-2.252371,4.763921,5.301020,-2.508330,1.995518,11.321808,7.272492,0.621361,-1.801350,-4.356469,-9.838877,-11.421908,-5.143874
43.000000,0.000000,10.000000,-4.841023,1.493548,10.681338,9.849863,5.568126,8.397989,8.862550,4.786781,-3.618521,-6.421629,-9.006676,-9.950718,-10.527479,-14.050536,-4.877992,4.966659,6.902756,13.268999,12.997566,10.318237,7.760757,4.501712,0.439306,-1.988338,-7.058872,-10.288480,-2.576299,-4.753913,-14.073151,-8.270408,-1.256315,-0.333003,13.304966,18.893814,13.190077,25.484077,22.294269,11.118778,9.454323,4.347745,-0.134581,9.702071,21.217468,12.703820,4.200826,7.365836,20.242186,24.929091,18.290154,22.943705,20.962709,18.984642,21.330351,8.580889,1.316098,9.640299,19.210655,16.069433,6.101508,9.527205,17.631745,9.604412,6.617840,11.508387,4.104299,-5.424854,3.134442,8.890340,0.847278,2.370656,14.989648,29.136566,29.124127,18.019369,15.952263,17.806058,9.100728,5.506918,2.093372,-6.418447,-9.487325,-10.581071,-11.991491,-15.435685,-16.764670,-14.454663,-14.607516,-9.441162,-8.192717,-7.214917,-2.679301,-6.112573,-6.702467,-5.633632,-13.275163,-24.356185,-17.224862,1.409994,-0.188370,-7.735218
