ParticipantID,Condition,Trial,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100
82.000000,0.000000,1.000000,-13.674666,-20.614142,-19.971870,-10.085190,-4.220189,-2.192496,9.297396,11.952020,11.667817,10.342667,8.360671,13.944745,7.973712,0.296002,0.050948,3.363845,-12.930756,-24.176723,-24.740761,-19.297029,-8.398054,-9.975420,-13.673481,-8.318602,-4.835991,-7.864162,-3.722000,1.100658,5.170398,-3.941527,-12.168962,-9.959948,-9.973095,0.044447,14.947594,16.700023,17.366832,11.340585,9.204864,1.497990,-13.456235,-4.887809,13.702851,23.024581,15.410371,9.414782,15.662325,12.616179,3.770047,0.214810,-2.856871,-7.993717,1.633114,-2.049696,-21.046293,-20.712908,2.967897,-0.542644,-26.217925,-23.633759,-11.725289,-5.831600,-3.098703,-10.456419,-6.320725,-1.586986,-4.220272,-10.213843,-7.451069,-14.834910,-15.574940,1.262970,2.207496,0.259994,-6.680503,-6.762162,3.690906,7.440950,8.333474,12.946958,14.731713,8.557377,12.772896,22.695204,13.535499,21.296998,25.698843,9.264272,2.509520,2.327864,-8.543743,-5.471905,0.339690,0.425879,-3.437550,3.062820,-6.460067,-23.872215,-17.170269,-6.901549
82.000000,0.000000,2.000000,12.988007,3.992206,6.729036,15.352098,9.879440,6.506647,5.161346,-1.525243,-5.488979,-7.223086,-14.255600,-19.875403,-0.413170,5.801208,-8.611371,-3.969925,1.244825,-5.106900,-8.192368,-11.878010,-14.151239,-23.037215,-22.723072,-19.961103,-21.451548,-17.480813,-20.475824,-14.312335,-4.237276,-11.274550,-5.422830,-5.223681,-9.600931,3.428131,3.456558,1.360445,2.867585,0.022041,2.183317,-0.967532,-13.100462,-17.922784,-8.786567,4.485730,8.405484,17.674617,25.184276,14.426258,1.496611,-1.762078,0.292127,1.403757,-4.077969,-10.655151,-14.657713,-11.051151,-12.300315,-18.956893,-14.413899,-3.023382,10.289198,4.115869,-2.897346,5.839488,-1.731276,2.488377,8.560261,-3.893050,-2.043974,2.503277,2.669909,6.891481,8.102042,15.439890,22.097990,14.998866,22.493971,44.514411,38.128322,18.665282,11.988685,5.722728,8.608865,9.829031,10.049848,6.150743,3.093720,2.747241,-8.099918,-17.109158,-12.543576,-5.628987,-5.964528,-9.869677,-4.926472,-8.587565,-18.461775,-15.808715,-12.612843,-19.083063
82.000000,0.000000,3.000000,6.660981,9.411525,4.161466,2.675577,-0.250756,-6.842161,-11.495230,-5.369101,3.324831,11.730829,14.554524,4.625159,-5.701523,-10.738241,-8.157652,-2.457081,-4.328928,-9.347395,-7.877516,-10.909600,-10.489845,-2.699384,-3.426509,-3.118471,-0.317677,-3.404267,-6.808274,-4.201979,-1.075581,1.242888,5.493597,9.763241,16.147639,20.716076,19.725781,12.963149,4.688403,-5.000312,-12.759263,-12.223879,-2.596419,4.160080,9.157518,18.661335,19.569375,13.124614,6.353376,-0.660278,-4.045843,2.646821,16.192879,25.253123,27.934607,29.115004,33.549620,26.431182,12.932117,5.952137,-1.848240,-2.407083,-2.447603,-4.449690,-7.074189,-9.082691,-10.838256,-7.389522,-4.848869,-3.368510,0.240951,-2.360032,2.849244,9.057443,0.940840,-6.057093,-1.103486,7.246357,8.140423,4.524477,-2.513283,-1.132241,2.232743,1.931386,5.750064,6.667914,2.979324,4.428926,18.360011,20.365859,13.922487,12.203663,12.592167,9.132632,0.862696,-0.154995,10.128135,19.849060,20.440074,15.698093,14.287655,13.680268
82.000000,0.000000,4.000000,12.673265,12.745352,13.170897,3.976235,-7.318934,-5.692833,-0.667636,-3.682884,0.378350,1.379404,-10.978746,-7.245089,-9.225005,-8.847992,7.012728,2.807326,5.653688,11.064505,3.383278,1.009805,0.602667,-1.193690,0.559671,3.899615,-0.350561,-7.051496,-8.149899,-4.412625,-0.851617,1.511139,-4.193022,-14.156683,-9.531499,-3.892186,0.667672,11.090985,12.308536,-0.814135,-10.574913,-22.758138,-32.174445,-27.558475,-16.462219,-12.476936,-7.047271,3.267318,-3.482082,-12.478746,3.843636,8.803548,-0.006782,8.861499,8.859880,-0.905630,-9.616256,-11.897013,-11.291582,-18.235050,-24.705346,-28.580134,-14.505648,-4.432971,-7.304011,1.167822,6.140957,-5.053506,-13.262809,-19.380255,-36.993116,-42.857673,-35.169757,-29.768692,-28.201046,-29.577717,-36.018922,-41.375492,-36.459095,-25.071036,-21.016374,-24.103019,-20.116158,-14.564706,-10.133829,-14.525939,-30.340331,-34.439064,-31.422411,-38.022162,-35.463028,-28.824419,-32.221357,-38.747567,-35.202774,-32.610492,-26.574628,-23.830158,-36.029476,-45.116458,-38.063034,-25.941507
82.000000,0.000000,5.000000,6.510609,7.590638,-1.057764,0.199257,-3.051367,-13.806019,-11.898105,-1.430777,0.121792,-10.931993,1.748520,15.428367,12.145554,10.969947,1.129482,-8.036701,-3.660231,-0.373128,-5.897466,-7.303022,0.868488,-0.799670,-9.594030,3.055536,16.433330,14.642987,18.204208,18.063700,10.921162,7.633998,9.338134,12.309624,-3.075728,-15.168571,-0.973426,-0.517044,-13.297177,-5.925058,-0.440677,-11.226499,-1.216912,6.825147,-11.284608,-14.923485,-13.549646,-22.684588,-9.978129,9.322377,9.100139,4.322888,13.151506,21.832376,27.394593,20.716317,10.523647,3.940206,-3.033148,-4.637689,-6.112389,-3.587680,6.491212,13.702272,10.132461,18.137975,19.019633,7.060561,0.960318,-4.509057,-6.761742,-5.945858,1.503524,12.103818,14.994459,2.351109,-15.913224,-28.000947,-29.139568,-27.705809,-13.148533,0.981462,-2.547964,7.530938,12.408360,3.162924,2.410449,7.719234,12.226320,5.987859,3.516765,7.083391,0.477785,-9.343713,-2.415029,-7.562995,-7.531771,7.139865,5.648849,-5.834265,-6.086306,0.706454
82.000000,0.000000,6.000000,1.087480,0.799492,0.699498,-2.506413,-1.051433,8.156965,3.649579,2.370181,0.841000,-8.258471,-9.603783,-3.941359,5.279680,4.218109,-1.124694,0.175801,-0.366901,-0.736396,0.775624,7.489561,3.326959,4.415622,4.380670,-2.540348,-2.217945,2.894204,-0.904011,-2.608707,3.072889,3.729796,7.966488,3.643723,-4.147048,-9.831133,-2.883168,0.589081,-5.404368,0.716889,8.036150,10.540281,3.765663,2.839535,9.429470,2.386085,-4.995730,-1.726715,1.002957,8.011322,18.740442,10.687940,13.232388,25.699305,29.819298,31.428444,30.857536,30.546970,28.918876,22.691549,20.940412,24.707180,26.135808,22.568647,14.314774,11.762661,10.976868,11.322355,22.221464,33.964520,32.250769,27.853881,33.138490,41.623983,39.392978,26.157793,28.741799,44.099123,44.171719,24.864028,15.347952,17.585535,8.985200,1.375066,6.498763,19.569676,21.482942,14.109276,17.426206,12.840837,9.367312,18.398598,19.364897,14.811268,16.760787,23.417996,19.726391,9.801079,9.450265,19.794528,26.769059,24.620726
82.000000,0.000000,7.000000,4.026984,0.053538,-4.201104,-3.354670,-3.040822,2.133721,7.469788,1.431005,-3.220813,-4.577373,3.709898,11.506843,14.642259,8.102388,-5.531931,-18.127135,-9.970427,10.797845,17.286858,16.049045,6.036195,3.906601,15.460054,11.702142,-2.300766,-9.808517,-13.418604,-9.798175,-3.962979,1.273170,-0.535694,-4.280419,1.163395,4.383335,7.734066,6.244098,8.121271,14.669255,11.108295,16.433298,27.287368,11.386269,-2.996743,10.650351,15.655587,13.904428,10.833866,4.075254,4.358928,10.748709,16.330733,15.092256,-0.451247,-20.553413,-20.073767,-12.573573,0.395028,-1.443935,-13.544192,-5.885253,-0.212361,-1.323523,5.213349,8.636532,3.224687,-1.463450,-6.351496,-11.914952,-12.224299,-10.580660,-4.646870,-6.693834,-17.613638,-20.071411,-6.367993,-0.043334,-1.789272,8.993487,12.731105,19.128901,28.142933,13.405293,3.511296,15.406509,31.241952,35.634142,32.211008,31.294180,32.471301,33.230610,30.461704,28.200977,18.478194,10.399017,13.450383,10.387848,-0.346196,-3.348242,-1.085701,5.553741
82.000000,0.000000,8.000000,-12.793018,-16.444934,-15.060274,-12.961701,-13.182118,-8.962434,4.378758,8.604733,4.375446,6.526819,9.550733,15.692185,15.057008,4.579600,4.216895,2.109291,-1.209001,6.101351,4.875824,-0.260079,-0.754564,3.357712,9.054884,1.476779,-1.889117,1.660785,-3.328208,-9.245723,-9.402183,-5.301690,-0.403530,3.404234,0.914024,-0.139011,-4.087638,-9.714704,-3.665683,-12.274726,-32.030227,-23.804335,-29.253005,-50.246017,-37.028928,-23.673721,-28.576714,-22.910010,-20.332650,-23.219790,-24.663469,-23.822004,-13.887559,-3.005839,3.771663,6.828033,1.843392,7.036315,2.866764,-5.780343,0.152127,9.799884,7.287315,-2.365225,-1.137182,11.274439,12.714989,-3.373720,-8.783062,-10.003211,-25.641148,-35.131890,-37.008976,-37.518069,-27.324726,-23.330511,-23.959172,-22.177704,-25.002275,-24.228628,-19.148273,-31.940385,-37.285917,-37.531912,-45.478227,-39.315252,-28.886749,-24.382650,-18.619453,-20.623715,-26.165509,-32.008100,-29.717541,-26.646678,-22.960065,-8.656046,-5.978513,-13.036917,-12.607598,-12.871087,-17.814535,-22.698414
82.000000,0.000000,9.000000,-11.535920,-15.402569,-4.789608,7.260463,12.242039,6.774653,-1.779204,5.877273,8.861523,8.279042,7.695442,-2.304315,-8.910392,-5.107243,7.839857,-0.823180,-19.994030,-26.356704,-10.181490,1.847483,0.636824,5.453343,-2.511750,-16.456674,-14.718885,-10.596689,-6.555031,-9.099726,-23.559221,-28.525257,-12.072573,4.780167,13.583359,19.523012,19.523626,4.535019,-4.233923,-3.544705,-7.165935,-1.433175,-3.706525,-19.868802,-23.752458,-18.492802,-5.733077,3.438102,5.294078,3.505106,-8.053046,-32.823182,-33.949338,-16.733020,-7.898861,0.889171,10.908052,8.671295,1.923164,5.886929,4.385572,-3.762160,-8.024321,-19.750531,-23.975802,-8.682297,3.435611,-12.229529,-18.382507,5.615894,12.139432,7.771969,7.822880,1.066114,4.081362,2.037661,-5.821823,-2.484882,4.466073,31.247520,55.478284,58.681135,59.442800,54.920821,49.996901,40.479356,24.772130,12.205994,4.972375,2.155558,-10.326568,-14.872673,4.206717,30.173561,34.856870,23.585536,20.306907,18.666971,19.303658,29.330069,18.409067,9.266789
82.000000,0.000000,10.000000,-5.642810,-12.713887,-10.281978,-0.507531,6.455902,11.769218,-1.364724,-11.624932,-3.442874,2.879058,6.682565,1.535096,-4.135674,3.249341,6.301363,3.639096,5.998300,3.487109,-3.996192,7.429252,23.865865,25.438249,13.673007,7.912853,3.662270,4.424348,21.848250,29.838204,19.038805,-0.655685,-3.572984,3.350769,1.674082,-2.628290,-0.158486,6.198970,-8.962282,-15.193513,-1.770592,-14.092914,-30.033860,-18.399896,-12.247370,-12.309809,-14.347309,-23.983016,-28.999469,-18.210407,-4.507507,-2.790590,-15.830070,-15.627124,-13.147646,-22.742370,-25.295195,-22.554445,-17.707974,-3.911622,-1.573230,-9.825812,-6.171883,1.921565,-2.406480,-8.163310,-12.078342,-15.691018,-12.370470,-6.474618,-6.439134,-6.725035,-5.152691,6.721844,13.004016,-5.905921,-18.031812,-20.456972,-20.692748,-14.487293,-6.782247,-0.096994,11.158239,4.506516,1.736970,11.960758,2.828362,-4.611839,-10.187712,-11.724626,-8.289208,-16.072162,-27.277983,-27.140324,-17.107445,-17.495900,-20.710816,-22.565248,-21.266459,-20.683829,-22.228941,-16.687723
